path,split,material,defect_type,mask_path,attributes
../../data/MVTec/carpet/test/metal_contamination/016.png,validation,carpet,metal_contamination,../../data/MVTec/carpet/ground_truth/metal_contamination/016_mask.png,
../../data/MVTec/carpet/test/thread/000.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/000_mask.png,
../../data/MVTec/carpet/test/thread/001.png,test,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/001_mask.png,
../../data/MVTec/carpet/test/thread/002.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/002_mask.png,
../../data/MVTec/carpet/test/thread/003.png,test,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/003_mask.png,
../../data/MVTec/carpet/test/thread/004.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/004_mask.png,
../../data/MVTec/carpet/test/thread/005.png,test,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/005_mask.png,
../../data/MVTec/carpet/test/thread/006.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/006_mask.png,
../../data/MVTec/carpet/test/thread/007.png,test,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/007_mask.png,
../../data/MVTec/carpet/test/thread/008.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/008_mask.png,
../../data/MVTec/carpet/test/thread/009.png,test,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/009_mask.png,
../../data/MVTec/carpet/test/thread/010.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/010_mask.png,
../../data/MVTec/carpet/test/thread/011.png,test,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/011_mask.png,
../../data/MVTec/carpet/test/thread/012.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/012_mask.png,
../../data/MVTec/carpet/test/thread/013.png,test,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/013_mask.png,
../../data/MVTec/carpet/test/thread/014.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/014_mask.png,
../../data/MVTec/carpet/test/thread/015.png,test,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/015_mask.png,
../../data/MVTec/carpet/test/thread/016.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/016_mask.png,
../../data/MVTec/carpet/test/thread/017.png,test,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/017_mask.png,
../../data/MVTec/carpet/test/thread/018.png,validation,carpet,thread,../../data/MVTec/carpet/ground_truth/thread/018_mask.png,
../../data/MVTec/grid/train/good/000.png,train,grid,good,,
../../data/MVTec/grid/train/good/001.png,train,grid,good,,
../../data/MVTec/grid/train/good/002.png,train,grid,good,,
../../data/MVTec/grid/train/good/003.png,train,grid,good,,
../../data/MVTec/grid/train/good/004.png,train,grid,good,,
../../data/MVTec/grid/train/good/005.png,train,grid,good,,
../../data/MVTec/grid/train/good/006.png,train,grid,good,,
../../data/MVTec/grid/train/good/007.png,train,grid,good,,
../../data/MVTec/grid/train/good/008.png,train,grid,good,,
../../data/MVTec/grid/train/good/009.png,train,grid,good,,
../../data/MVTec/grid/train/good/010.png,train,grid,good,,
../../data/MVTec/grid/train/good/011.png,train,grid,good,,
../../data/MVTec/grid/train/good/012.png,train,grid,good,,
../../data/MVTec/grid/train/good/013.png,train,grid,good,,
../../data/MVTec/grid/train/good/014.png,train,grid,good,,
../../data/MVTec/grid/train/good/015.png,train,grid,good,,
../../data/MVTec/grid/train/good/016.png,train,grid,good,,
../../data/MVTec/grid/train/good/017.png,train,grid,good,,
../../data/MVTec/grid/train/good/018.png,train,grid,good,,
../../data/MVTec/grid/train/good/019.png,train,grid,good,,
../../data/MVTec/grid/train/good/020.png,train,grid,good,,
../../data/MVTec/grid/train/good/021.png,train,grid,good,,
../../data/MVTec/grid/train/good/022.png,train,grid,good,,
../../data/MVTec/grid/train/good/023.png,train,grid,good,,
../../data/MVTec/grid/train/good/024.png,train,grid,good,,
../../data/MVTec/grid/train/good/025.png,train,grid,good,,
../../data/MVTec/grid/train/good/026.png,train,grid,good,,
../../data/MVTec/grid/train/good/027.png,train,grid,good,,
../../data/MVTec/grid/train/good/028.png,train,grid,good,,
../../data/MVTec/grid/train/good/029.png,train,grid,good,,
../../data/MVTec/grid/train/good/030.png,train,grid,good,,
../../data/MVTec/grid/train/good/031.png,train,grid,good,,
../../data/MVTec/grid/train/good/032.png,train,grid,good,,
../../data/MVTec/grid/train/good/033.png,train,grid,good,,
../../data/MVTec/grid/train/good/034.png,train,grid,good,,
../../data/MVTec/grid/train/good/035.png,train,grid,good,,
../../data/MVTec/grid/train/good/036.png,train,grid,good,,
../../data/MVTec/grid/train/good/037.png,train,grid,good,,
../../data/MVTec/grid/train/good/038.png,train,grid,good,,
../../data/MVTec/grid/train/good/039.png,train,grid,good,,
../../data/MVTec/grid/train/good/040.png,train,grid,good,,
../../data/MVTec/grid/train/good/041.png,train,grid,good,,
../../data/MVTec/grid/train/good/042.png,train,grid,good,,
../../data/MVTec/grid/train/good/043.png,train,grid,good,,
../../data/MVTec/grid/train/good/044.png,train,grid,good,,
../../data/MVTec/grid/train/good/045.png,train,grid,good,,
../../data/MVTec/grid/train/good/046.png,train,grid,good,,
../../data/MVTec/grid/train/good/047.png,train,grid,good,,
../../data/MVTec/grid/train/good/048.png,train,grid,good,,
../../data/MVTec/grid/train/good/049.png,train,grid,good,,
../../data/MVTec/grid/train/good/050.png,train,grid,good,,
../../data/MVTec/grid/train/good/051.png,train,grid,good,,
../../data/MVTec/grid/train/good/052.png,train,grid,good,,
../../data/MVTec/grid/train/good/053.png,train,grid,good,,
../../data/MVTec/grid/train/good/054.png,train,grid,good,,
../../data/MVTec/grid/train/good/055.png,train,grid,good,,
../../data/MVTec/grid/train/good/056.png,train,grid,good,,
../../data/MVTec/grid/train/good/057.png,train,grid,good,,
../../data/MVTec/grid/train/good/058.png,train,grid,good,,
../../data/MVTec/grid/train/good/059.png,train,grid,good,,
../../data/MVTec/grid/train/good/060.png,train,grid,good,,
../../data/MVTec/grid/train/good/061.png,train,grid,good,,
../../data/MVTec/grid/train/good/062.png,train,grid,good,,
../../data/MVTec/grid/train/good/063.png,train,grid,good,,
../../data/MVTec/grid/train/good/064.png,train,grid,good,,
../../data/MVTec/grid/train/good/065.png,train,grid,good,,
../../data/MVTec/grid/train/good/066.png,train,grid,good,,
../../data/MVTec/grid/train/good/067.png,train,grid,good,,
../../data/MVTec/grid/train/good/068.png,train,grid,good,,
../../data/MVTec/grid/train/good/069.png,train,grid,good,,
../../data/MVTec/grid/train/good/070.png,train,grid,good,,
../../data/MVTec/grid/train/good/071.png,train,grid,good,,
../../data/MVTec/grid/train/good/072.png,train,grid,good,,
../../data/MVTec/grid/train/good/073.png,train,grid,good,,
../../data/MVTec/grid/train/good/074.png,train,grid,good,,
../../data/MVTec/grid/train/good/075.png,train,grid,good,,
../../data/MVTec/grid/train/good/076.png,train,grid,good,,
../../data/MVTec/grid/train/good/077.png,train,grid,good,,
../../data/MVTec/grid/train/good/078.png,train,grid,good,,
../../data/MVTec/grid/train/good/079.png,train,grid,good,,
../../data/MVTec/grid/train/good/080.png,train,grid,good,,
../../data/MVTec/grid/train/good/081.png,train,grid,good,,
../../data/MVTec/grid/train/good/082.png,train,grid,good,,
../../data/MVTec/grid/train/good/083.png,train,grid,good,,
../../data/MVTec/grid/train/good/084.png,train,grid,good,,
../../data/MVTec/grid/train/good/085.png,train,grid,good,,
../../data/MVTec/grid/train/good/086.png,train,grid,good,,
../../data/MVTec/grid/train/good/087.png,train,grid,good,,
../../data/MVTec/grid/train/good/088.png,train,grid,good,,
../../data/MVTec/grid/train/good/089.png,train,grid,good,,
../../data/MVTec/grid/train/good/090.png,train,grid,good,,
../../data/MVTec/grid/train/good/091.png,train,grid,good,,
../../data/MVTec/grid/train/good/092.png,train,grid,good,,
../../data/MVTec/grid/train/good/093.png,train,grid,good,,
../../data/MVTec/grid/train/good/094.png,train,grid,good,,
../../data/MVTec/grid/train/good/095.png,train,grid,good,,
../../data/MVTec/grid/train/good/096.png,train,grid,good,,
../../data/MVTec/grid/train/good/097.png,train,grid,good,,
../../data/MVTec/grid/train/good/098.png,train,grid,good,,
../../data/MVTec/grid/train/good/099.png,train,grid,good,,
../../data/MVTec/grid/train/good/100.png,train,grid,good,,
../../data/MVTec/grid/train/good/101.png,train,grid,good,,
../../data/MVTec/grid/train/good/102.png,train,grid,good,,
../../data/MVTec/grid/train/good/103.png,train,grid,good,,
../../data/MVTec/grid/train/good/104.png,train,grid,good,,
../../data/MVTec/grid/train/good/105.png,train,grid,good,,
../../data/MVTec/grid/train/good/106.png,train,grid,good,,
../../data/MVTec/grid/train/good/107.png,train,grid,good,,
../../data/MVTec/grid/train/good/108.png,train,grid,good,,
../../data/MVTec/grid/train/good/109.png,train,grid,good,,
../../data/MVTec/grid/train/good/110.png,train,grid,good,,
../../data/MVTec/grid/train/good/111.png,train,grid,good,,
../../data/MVTec/grid/train/good/112.png,train,grid,good,,
../../data/MVTec/grid/train/good/113.png,train,grid,good,,
../../data/MVTec/grid/train/good/114.png,train,grid,good,,
../../data/MVTec/grid/train/good/115.png,train,grid,good,,
../../data/MVTec/grid/train/good/116.png,train,grid,good,,
../../data/MVTec/grid/train/good/117.png,train,grid,good,,
../../data/MVTec/grid/train/good/118.png,train,grid,good,,
../../data/MVTec/grid/train/good/119.png,train,grid,good,,
../../data/MVTec/grid/train/good/120.png,train,grid,good,,
../../data/MVTec/grid/train/good/121.png,train,grid,good,,
../../data/MVTec/grid/train/good/122.png,train,grid,good,,
../../data/MVTec/grid/train/good/123.png,train,grid,good,,
../../data/MVTec/grid/train/good/124.png,train,grid,good,,
../../data/MVTec/grid/train/good/125.png,train,grid,good,,
../../data/MVTec/grid/train/good/126.png,train,grid,good,,
../../data/MVTec/grid/train/good/127.png,train,grid,good,,
../../data/MVTec/grid/train/good/128.png,train,grid,good,,
../../data/MVTec/grid/train/good/129.png,train,grid,good,,
../../data/MVTec/grid/train/good/130.png,train,grid,good,,
../../data/MVTec/grid/train/good/131.png,train,grid,good,,
../../data/MVTec/grid/train/good/132.png,train,grid,good,,
../../data/MVTec/grid/train/good/133.png,train,grid,good,,
../../data/MVTec/grid/train/good/134.png,train,grid,good,,
../../data/MVTec/grid/train/good/135.png,train,grid,good,,
../../data/MVTec/grid/train/good/136.png,train,grid,good,,
../../data/MVTec/grid/train/good/137.png,train,grid,good,,
../../data/MVTec/grid/train/good/138.png,train,grid,good,,
../../data/MVTec/grid/train/good/139.png,train,grid,good,,
../../data/MVTec/grid/train/good/140.png,train,grid,good,,
../../data/MVTec/grid/train/good/141.png,train,grid,good,,
../../data/MVTec/grid/train/good/142.png,train,grid,good,,
../../data/MVTec/grid/train/good/143.png,train,grid,good,,
../../data/MVTec/grid/train/good/144.png,train,grid,good,,
../../data/MVTec/grid/train/good/145.png,train,grid,good,,
../../data/MVTec/grid/train/good/146.png,train,grid,good,,
../../data/MVTec/grid/train/good/147.png,train,grid,good,,
../../data/MVTec/grid/train/good/148.png,train,grid,good,,
../../data/MVTec/grid/train/good/149.png,train,grid,good,,
../../data/MVTec/grid/train/good/150.png,train,grid,good,,
../../data/MVTec/grid/train/good/151.png,train,grid,good,,
../../data/MVTec/grid/train/good/152.png,train,grid,good,,
../../data/MVTec/grid/train/good/153.png,train,grid,good,,
../../data/MVTec/grid/train/good/154.png,train,grid,good,,
../../data/MVTec/grid/train/good/155.png,train,grid,good,,
../../data/MVTec/grid/train/good/156.png,train,grid,good,,
../../data/MVTec/grid/train/good/157.png,train,grid,good,,
../../data/MVTec/grid/train/good/158.png,train,grid,good,,
../../data/MVTec/grid/train/good/159.png,train,grid,good,,
../../data/MVTec/grid/train/good/160.png,train,grid,good,,
../../data/MVTec/grid/train/good/161.png,train,grid,good,,
../../data/MVTec/grid/train/good/162.png,train,grid,good,,
../../data/MVTec/grid/train/good/163.png,train,grid,good,,
../../data/MVTec/grid/train/good/164.png,train,grid,good,,
../../data/MVTec/grid/train/good/165.png,train,grid,good,,
../../data/MVTec/grid/train/good/166.png,train,grid,good,,
../../data/MVTec/grid/train/good/167.png,train,grid,good,,
../../data/MVTec/grid/train/good/168.png,train,grid,good,,
../../data/MVTec/grid/train/good/169.png,train,grid,good,,
../../data/MVTec/grid/train/good/170.png,train,grid,good,,
../../data/MVTec/grid/train/good/171.png,train,grid,good,,
../../data/MVTec/grid/train/good/172.png,train,grid,good,,
../../data/MVTec/grid/train/good/173.png,train,grid,good,,
../../data/MVTec/grid/train/good/174.png,train,grid,good,,
../../data/MVTec/grid/train/good/175.png,train,grid,good,,
../../data/MVTec/grid/train/good/176.png,train,grid,good,,
../../data/MVTec/grid/train/good/177.png,train,grid,good,,
../../data/MVTec/grid/train/good/178.png,train,grid,good,,
../../data/MVTec/grid/train/good/179.png,train,grid,good,,
../../data/MVTec/grid/train/good/180.png,train,grid,good,,
../../data/MVTec/grid/train/good/181.png,train,grid,good,,
../../data/MVTec/grid/train/good/182.png,train,grid,good,,
../../data/MVTec/grid/train/good/183.png,train,grid,good,,
../../data/MVTec/grid/train/good/184.png,train,grid,good,,
../../data/MVTec/grid/train/good/185.png,train,grid,good,,
../../data/MVTec/grid/train/good/186.png,train,grid,good,,
../../data/MVTec/grid/train/good/187.png,train,grid,good,,
../../data/MVTec/grid/train/good/188.png,train,grid,good,,
../../data/MVTec/grid/train/good/189.png,train,grid,good,,
../../data/MVTec/grid/train/good/190.png,train,grid,good,,
../../data/MVTec/grid/train/good/191.png,train,grid,good,,
../../data/MVTec/grid/train/good/192.png,train,grid,good,,
../../data/MVTec/grid/train/good/193.png,train,grid,good,,
../../data/MVTec/grid/train/good/194.png,train,grid,good,,
../../data/MVTec/grid/train/good/195.png,train,grid,good,,
../../data/MVTec/grid/train/good/196.png,train,grid,good,,
../../data/MVTec/grid/train/good/197.png,train,grid,good,,
../../data/MVTec/grid/train/good/198.png,train,grid,good,,
../../data/MVTec/grid/train/good/199.png,train,grid,good,,
../../data/MVTec/grid/train/good/200.png,train,grid,good,,
../../data/MVTec/grid/train/good/201.png,train,grid,good,,
../../data/MVTec/grid/train/good/202.png,train,grid,good,,
../../data/MVTec/grid/train/good/203.png,train,grid,good,,
../../data/MVTec/grid/train/good/204.png,train,grid,good,,
../../data/MVTec/grid/train/good/205.png,train,grid,good,,
../../data/MVTec/grid/train/good/206.png,train,grid,good,,
../../data/MVTec/grid/train/good/207.png,train,grid,good,,
../../data/MVTec/grid/train/good/208.png,train,grid,good,,
../../data/MVTec/grid/train/good/209.png,train,grid,good,,
../../data/MVTec/grid/train/good/210.png,train,grid,good,,
../../data/MVTec/grid/train/good/211.png,train,grid,good,,
../../data/MVTec/grid/train/good/212.png,train,grid,good,,
../../data/MVTec/grid/train/good/213.png,train,grid,good,,
../../data/MVTec/grid/train/good/214.png,train,grid,good,,
../../data/MVTec/grid/train/good/215.png,train,grid,good,,
../../data/MVTec/grid/train/good/216.png,train,grid,good,,
../../data/MVTec/grid/train/good/217.png,train,grid,good,,
../../data/MVTec/grid/train/good/218.png,train,grid,good,,
../../data/MVTec/grid/train/good/219.png,train,grid,good,,
../../data/MVTec/grid/train/good/220.png,train,grid,good,,
../../data/MVTec/grid/train/good/221.png,train,grid,good,,
../../data/MVTec/grid/train/good/222.png,train,grid,good,,
../../data/MVTec/grid/train/good/223.png,train,grid,good,,
../../data/MVTec/grid/train/good/224.png,train,grid,good,,
../../data/MVTec/grid/train/good/225.png,train,grid,good,,
../../data/MVTec/grid/train/good/226.png,train,grid,good,,
../../data/MVTec/grid/train/good/227.png,train,grid,good,,
../../data/MVTec/grid/train/good/228.png,train,grid,good,,
../../data/MVTec/grid/train/good/229.png,train,grid,good,,
../../data/MVTec/grid/train/good/230.png,train,grid,good,,
../../data/MVTec/grid/train/good/231.png,train,grid,good,,
../../data/MVTec/grid/train/good/232.png,train,grid,good,,
../../data/MVTec/grid/train/good/233.png,train,grid,good,,
../../data/MVTec/grid/train/good/234.png,train,grid,good,,
../../data/MVTec/grid/train/good/235.png,train,grid,good,,
../../data/MVTec/grid/train/good/236.png,train,grid,good,,
../../data/MVTec/grid/train/good/237.png,train,grid,good,,
../../data/MVTec/grid/train/good/238.png,train,grid,good,,
../../data/MVTec/grid/train/good/239.png,train,grid,good,,
../../data/MVTec/grid/train/good/240.png,train,grid,good,,
../../data/MVTec/grid/train/good/241.png,train,grid,good,,
../../data/MVTec/grid/train/good/242.png,train,grid,good,,
../../data/MVTec/grid/train/good/243.png,train,grid,good,,
../../data/MVTec/grid/train/good/244.png,train,grid,good,,
../../data/MVTec/grid/train/good/245.png,train,grid,good,,
../../data/MVTec/grid/train/good/246.png,train,grid,good,,
../../data/MVTec/grid/train/good/247.png,train,grid,good,,
../../data/MVTec/grid/train/good/248.png,train,grid,good,,
../../data/MVTec/grid/train/good/249.png,train,grid,good,,
../../data/MVTec/grid/train/good/250.png,train,grid,good,,
../../data/MVTec/grid/train/good/251.png,train,grid,good,,
../../data/MVTec/grid/train/good/252.png,train,grid,good,,
../../data/MVTec/grid/train/good/253.png,train,grid,good,,
../../data/MVTec/grid/train/good/254.png,train,grid,good,,
../../data/MVTec/grid/train/good/255.png,train,grid,good,,
../../data/MVTec/grid/train/good/256.png,train,grid,good,,
../../data/MVTec/grid/train/good/257.png,train,grid,good,,
../../data/MVTec/grid/train/good/258.png,train,grid,good,,
../../data/MVTec/grid/train/good/259.png,train,grid,good,,
../../data/MVTec/grid/train/good/260.png,train,grid,good,,
../../data/MVTec/grid/train/good/261.png,train,grid,good,,
../../data/MVTec/grid/train/good/262.png,train,grid,good,,
../../data/MVTec/grid/train/good/263.png,train,grid,good,,
../../data/MVTec/grid/test/bent/000.png,validation,grid,bent,../../data/MVTec/grid/ground_truth/bent/000_mask.png,
../../data/MVTec/grid/test/bent/001.png,test,grid,bent,../../data/MVTec/grid/ground_truth/bent/001_mask.png,
../../data/MVTec/grid/test/bent/002.png,validation,grid,bent,../../data/MVTec/grid/ground_truth/bent/002_mask.png,
../../data/MVTec/grid/test/bent/003.png,test,grid,bent,../../data/MVTec/grid/ground_truth/bent/003_mask.png,
../../data/MVTec/grid/test/bent/004.png,validation,grid,bent,../../data/MVTec/grid/ground_truth/bent/004_mask.png,
../../data/MVTec/grid/test/bent/005.png,test,grid,bent,../../data/MVTec/grid/ground_truth/bent/005_mask.png,
../../data/MVTec/grid/test/bent/006.png,validation,grid,bent,../../data/MVTec/grid/ground_truth/bent/006_mask.png,
../../data/MVTec/grid/test/bent/007.png,test,grid,bent,../../data/MVTec/grid/ground_truth/bent/007_mask.png,
../../data/MVTec/grid/test/bent/008.png,validation,grid,bent,../../data/MVTec/grid/ground_truth/bent/008_mask.png,
../../data/MVTec/grid/test/bent/009.png,test,grid,bent,../../data/MVTec/grid/ground_truth/bent/009_mask.png,
../../data/MVTec/grid/test/bent/010.png,validation,grid,bent,../../data/MVTec/grid/ground_truth/bent/010_mask.png,
../../data/MVTec/grid/test/bent/011.png,test,grid,bent,../../data/MVTec/grid/ground_truth/bent/011_mask.png,
../../data/MVTec/grid/test/broken/000.png,validation,grid,broken,../../data/MVTec/grid/ground_truth/broken/000_mask.png,
../../data/MVTec/grid/test/broken/001.png,test,grid,broken,../../data/MVTec/grid/ground_truth/broken/001_mask.png,
../../data/MVTec/grid/test/broken/002.png,validation,grid,broken,../../data/MVTec/grid/ground_truth/broken/002_mask.png,
../../data/MVTec/grid/test/broken/003.png,test,grid,broken,../../data/MVTec/grid/ground_truth/broken/003_mask.png,
../../data/MVTec/grid/test/broken/004.png,validation,grid,broken,../../data/MVTec/grid/ground_truth/broken/004_mask.png,
../../data/MVTec/grid/test/broken/005.png,test,grid,broken,../../data/MVTec/grid/ground_truth/broken/005_mask.png,
../../data/MVTec/grid/test/broken/006.png,validation,grid,broken,../../data/MVTec/grid/ground_truth/broken/006_mask.png,
../../data/MVTec/grid/test/broken/007.png,test,grid,broken,../../data/MVTec/grid/ground_truth/broken/007_mask.png,
../../data/MVTec/grid/test/broken/008.png,validation,grid,broken,../../data/MVTec/grid/ground_truth/broken/008_mask.png,
../../data/MVTec/grid/test/broken/009.png,test,grid,broken,../../data/MVTec/grid/ground_truth/broken/009_mask.png,
../../data/MVTec/grid/test/broken/010.png,validation,grid,broken,../../data/MVTec/grid/ground_truth/broken/010_mask.png,
../../data/MVTec/grid/test/broken/011.png,test,grid,broken,../../data/MVTec/grid/ground_truth/broken/011_mask.png,
../../data/MVTec/grid/test/glue/000.png,validation,grid,glue,../../data/MVTec/grid/ground_truth/glue/000_mask.png,
../../data/MVTec/grid/test/glue/001.png,test,grid,glue,../../data/MVTec/grid/ground_truth/glue/001_mask.png,
../../data/MVTec/grid/test/glue/002.png,validation,grid,glue,../../data/MVTec/grid/ground_truth/glue/002_mask.png,
../../data/MVTec/grid/test/glue/003.png,test,grid,glue,../../data/MVTec/grid/ground_truth/glue/003_mask.png,
../../data/MVTec/grid/test/glue/004.png,validation,grid,glue,../../data/MVTec/grid/ground_truth/glue/004_mask.png,
../../data/MVTec/grid/test/glue/005.png,test,grid,glue,../../data/MVTec/grid/ground_truth/glue/005_mask.png,
../../data/MVTec/grid/test/glue/006.png,validation,grid,glue,../../data/MVTec/grid/ground_truth/glue/006_mask.png,
../../data/MVTec/grid/test/glue/007.png,test,grid,glue,../../data/MVTec/grid/ground_truth/glue/007_mask.png,
../../data/MVTec/grid/test/glue/008.png,validation,grid,glue,../../data/MVTec/grid/ground_truth/glue/008_mask.png,
../../data/MVTec/grid/test/glue/009.png,test,grid,glue,../../data/MVTec/grid/ground_truth/glue/009_mask.png,
../../data/MVTec/grid/test/glue/010.png,validation,grid,glue,../../data/MVTec/grid/ground_truth/glue/010_mask.png,
../../data/MVTec/grid/test/good/000.png,validation,grid,good,,
../../data/MVTec/grid/test/good/001.png,test,grid,good,,
../../data/MVTec/grid/test/good/002.png,validation,grid,good,,
../../data/MVTec/grid/test/good/003.png,test,grid,good,,
../../data/MVTec/grid/test/good/004.png,validation,grid,good,,
../../data/MVTec/grid/test/good/005.png,test,grid,good,,
../../data/MVTec/grid/test/good/006.png,validation,grid,good,,
../../data/MVTec/grid/test/good/007.png,test,grid,good,,
../../data/MVTec/grid/test/good/008.png,validation,grid,good,,
../../data/MVTec/grid/test/good/009.png,test,grid,good,,
../../data/MVTec/grid/test/good/010.png,validation,grid,good,,
../../data/MVTec/grid/test/good/011.png,test,grid,good,,
../../data/MVTec/grid/test/good/012.png,validation,grid,good,,
../../data/MVTec/grid/test/good/013.png,test,grid,good,,
../../data/MVTec/grid/test/good/014.png,validation,grid,good,,
../../data/MVTec/grid/test/good/015.png,test,grid,good,,
../../data/MVTec/grid/test/good/016.png,validation,grid,good,,
../../data/MVTec/grid/test/good/017.png,test,grid,good,,
../../data/MVTec/grid/test/good/018.png,validation,grid,good,,
../../data/MVTec/grid/test/good/019.png,test,grid,good,,
../../data/MVTec/grid/test/good/020.png,validation,grid,good,,
../../data/MVTec/grid/test/metal_contamination/000.png,validation,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/000_mask.png,
../../data/MVTec/grid/test/metal_contamination/001.png,test,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/001_mask.png,
../../data/MVTec/grid/test/metal_contamination/002.png,validation,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/002_mask.png,
../../data/MVTec/grid/test/metal_contamination/003.png,test,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/003_mask.png,
../../data/MVTec/grid/test/metal_contamination/004.png,validation,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/004_mask.png,
../../data/MVTec/grid/test/metal_contamination/005.png,test,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/005_mask.png,
../../data/MVTec/grid/test/metal_contamination/006.png,validation,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/006_mask.png,
../../data/MVTec/grid/test/metal_contamination/007.png,test,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/007_mask.png,
../../data/MVTec/grid/test/metal_contamination/008.png,validation,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/008_mask.png,
../../data/MVTec/grid/test/metal_contamination/009.png,test,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/009_mask.png,
../../data/MVTec/grid/test/metal_contamination/010.png,validation,grid,metal_contamination,../../data/MVTec/grid/ground_truth/metal_contamination/010_mask.png,
../../data/MVTec/grid/test/thread/000.png,validation,grid,thread,../../data/MVTec/grid/ground_truth/thread/000_mask.png,
../../data/MVTec/grid/test/thread/001.png,test,grid,thread,../../data/MVTec/grid/ground_truth/thread/001_mask.png,
../../data/MVTec/grid/test/thread/002.png,validation,grid,thread,../../data/MVTec/grid/ground_truth/thread/002_mask.png,
../../data/MVTec/grid/test/thread/003.png,test,grid,thread,../../data/MVTec/grid/ground_truth/thread/003_mask.png,
../../data/MVTec/grid/test/thread/004.png,validation,grid,thread,../../data/MVTec/grid/ground_truth/thread/004_mask.png,
../../data/MVTec/grid/test/thread/005.png,test,grid,thread,../../data/MVTec/grid/ground_truth/thread/005_mask.png,
../../data/MVTec/grid/test/thread/006.png,validation,grid,thread,../../data/MVTec/grid/ground_truth/thread/006_mask.png,
../../data/MVTec/grid/test/thread/007.png,test,grid,thread,../../data/MVTec/grid/ground_truth/thread/007_mask.png,
../../data/MVTec/grid/test/thread/008.png,validation,grid,thread,../../data/MVTec/grid/ground_truth/thread/008_mask.png,
../../data/MVTec/grid/test/thread/009.png,test,grid,thread,../../data/MVTec/grid/ground_truth/thread/009_mask.png,
../../data/MVTec/grid/test/thread/010.png,validation,grid,thread,../../data/MVTec/grid/ground_truth/thread/010_mask.png,
../../data/MVTec/leather/train/good/000.png,train,leather,good,,
../../data/MVTec/leather/train/good/001.png,train,leather,good,,
../../data/MVTec/leather/train/good/002.png,train,leather,good,,
../../data/MVTec/leather/train/good/003.png,train,leather,good,,
../../data/MVTec/leather/train/good/004.png,train,leather,good,,
../../data/MVTec/leather/train/good/005.png,train,leather,good,,
../../data/MVTec/leather/train/good/006.png,train,leather,good,,
../../data/MVTec/leather/train/good/007.png,train,leather,good,,
../../data/MVTec/leather/train/good/008.png,train,leather,good,,
../../data/MVTec/leather/train/good/009.png,train,leather,good,,
../../data/MVTec/leather/train/good/010.png,train,leather,good,,
../../data/MVTec/leather/train/good/011.png,train,leather,good,,
../../data/MVTec/leather/train/good/012.png,train,leather,good,,
../../data/MVTec/leather/train/good/013.png,train,leather,good,,
../../data/MVTec/leather/train/good/014.png,train,leather,good,,
../../data/MVTec/leather/train/good/015.png,train,leather,good,,
../../data/MVTec/leather/train/good/016.png,train,leather,good,,
../../data/MVTec/leather/train/good/017.png,train,leather,good,,
../../data/MVTec/leather/train/good/018.png,train,leather,good,,
../../data/MVTec/leather/train/good/019.png,train,leather,good,,
../../data/MVTec/leather/train/good/020.png,train,leather,good,,
../../data/MVTec/leather/train/good/021.png,train,leather,good,,
../../data/MVTec/leather/train/good/022.png,train,leather,good,,
../../data/MVTec/leather/train/good/023.png,train,leather,good,,
../../data/MVTec/leather/train/good/024.png,train,leather,good,,
../../data/MVTec/leather/train/good/025.png,train,leather,good,,
../../data/MVTec/leather/train/good/026.png,train,leather,good,,
../../data/MVTec/leather/train/good/027.png,train,leather,good,,
../../data/MVTec/leather/train/good/028.png,train,leather,good,,
../../data/MVTec/leather/train/good/029.png,train,leather,good,,
../../data/MVTec/leather/train/good/030.png,train,leather,good,,
../../data/MVTec/leather/train/good/031.png,train,leather,good,,
../../data/MVTec/leather/train/good/032.png,train,leather,good,,
../../data/MVTec/leather/train/good/033.png,train,leather,good,,
